{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'speedup_avg': 1.0081909084270286, 'speedup_best': 1.0065672886479726, 'xsmm_local_avg': 38.51322916666666, 'xsmm_local_best': 38.372, 'xsmm_upstream_avg': 38.828687499999994, 'xsmm_upstream_best': 38.624}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.0500696970501553, 'speedup_best': 1.0520409250772673, 'xsmm_local_avg': 94.15750000000001, 'xsmm_local_best': 93.83, 'xsmm_upstream_avg': 98.87193750000002, 'xsmm_upstream_best': 98.713}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'speedup_avg': 1.0631506412255762, 'speedup_best': 1.0612662040772418, 'xsmm_local_avg': 93.1793125, 'xsmm_local_best': 92.955, 'xsmm_upstream_avg': 99.06364583333334, 'xsmm_upstream_best': 98.65}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'speedup_avg': 1.0666964913087893, 'speedup_best': 1.0671989855134763, 'xsmm_local_avg': 93.27670833333333, 'xsmm_local_best': 93.052, 'xsmm_upstream_avg': 99.49793749999998, 'xsmm_upstream_best': 99.305}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'speedup_avg': 1.0664534824501066, 'speedup_best': 1.0658090695214866, 'xsmm_local_avg': 92.85787499999999, 'xsmm_local_best': 92.662, 'xsmm_upstream_avg': 99.02860416666668, 'xsmm_upstream_best': 98.76}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'speedup_avg': 1.0644798632826513, 'speedup_best': 1.0653588465455326, 'xsmm_local_avg': 93.52629166666667, 'xsmm_local_best': 93.285, 'xsmm_upstream_avg': 99.5568541666667, 'xsmm_upstream_best': 99.382}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'speedup_avg': 1.0311937722255955, 'speedup_best': 1.0324488725747247, 'xsmm_local_avg': 95.6280625, 'xsmm_local_best': 95.35, 'xsmm_upstream_avg': 98.6110625, 'xsmm_upstream_best': 98.444}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'speedup_avg': 1.0020675008625517, 'speedup_best': 0.9955418891589103, 'xsmm_local_avg': 182.5976666666667, 'xsmm_local_best': 181.467, 'xsmm_upstream_avg': 182.97518749999998, 'xsmm_upstream_best': 180.658}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 176, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_176.txt', 'speedup_avg': 0.9979155446614982, 'speedup_best': 1.0010139771995183, 'xsmm_local_avg': 182.0819375, 'xsmm_local_best': 178.505, 'xsmm_upstream_avg': 181.70239583333338, 'xsmm_upstream_best': 178.68600000000004}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 192, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_192.txt', 'speedup_avg': 1.001649143653783, 'speedup_best': 0.9946221877943168, 'xsmm_local_avg': 181.35675000000003, 'xsmm_local_best': 179.441, 'xsmm_upstream_avg': 181.65583333333328, 'xsmm_upstream_best': 178.476}
Average speedup (best) of local over upstream 1.0270803202729337
Average speedup (iqr avg) of local over upstream 1.027606888961313
