{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'speedup_avg': 1.0111740308592154, 'speedup_best': 1.0090651371308017, 'xsmm_local_avg': 30.660749999999982, 'xsmm_local_best': 30.336, 'xsmm_upstream_avg': 31.00335416666667, 'xsmm_upstream_best': 30.611}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.0380938183556352, 'speedup_best': 1.036287050276307, 'xsmm_local_avg': 77.84235416666665, 'xsmm_local_best': 77.631, 'xsmm_upstream_avg': 80.80766666666668, 'xsmm_upstream_best': 80.448}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'speedup_avg': 1.0440335342883729, 'speedup_best': 1.0399276859504132, 'xsmm_local_avg': 77.67422916666666, 'xsmm_local_best': 77.44, 'xsmm_upstream_avg': 81.09450000000001, 'xsmm_upstream_best': 80.532}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'speedup_avg': 1.0163432385638065, 'speedup_best': 1.0138362562791927, 'xsmm_local_avg': 79.77687500000003, 'xsmm_local_best': 79.429, 'xsmm_upstream_avg': 81.08068750000001, 'xsmm_upstream_best': 80.528}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'speedup_avg': 1.043304332154726, 'speedup_best': 1.051762862366153, 'xsmm_local_avg': 77.45135416666669, 'xsmm_local_best': 76.58, 'xsmm_upstream_avg': 80.80533333333334, 'xsmm_upstream_best': 80.544}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'speedup_avg': 1.0340986279038176, 'speedup_best': 1.036728974365567, 'xsmm_local_avg': 78.36397916666667, 'xsmm_local_best': 77.786, 'xsmm_upstream_avg': 81.03608333333335, 'xsmm_upstream_best': 80.643}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'speedup_avg': 1.0424773791423834, 'speedup_best': 1.041255371793202, 'xsmm_local_avg': 77.09054166666665, 'xsmm_local_best': 76.79, 'xsmm_upstream_avg': 80.36514583333336, 'xsmm_upstream_best': 79.958}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'speedup_avg': 1.0012398756034369, 'speedup_best': 0.9979533952505423, 'xsmm_local_avg': 181.33539583333337, 'xsmm_local_best': 179.81, 'xsmm_upstream_avg': 181.5602291666667, 'xsmm_upstream_best': 179.442}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 176, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_176.txt', 'speedup_avg': 1.0014766389794458, 'speedup_best': 1.0005294219269842, 'xsmm_local_avg': 180.9147916666667, 'xsmm_local_best': 179.441, 'xsmm_upstream_avg': 181.1819375, 'xsmm_upstream_best': 179.536}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 192, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_192.txt', 'speedup_avg': 0.9970455079372518, 'speedup_best': 0.9856744948418215, 'xsmm_local_avg': 181.70777083333337, 'xsmm_local_best': 180.587, 'xsmm_upstream_avg': 181.1709166666666, 'xsmm_upstream_best': 178.0}
Average speedup (best) of local over upstream 1.020084878568932
Average speedup (iqr avg) of local over upstream 1.0208957622538528
