{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'speedup_avg': 1.0463086554804502, 'speedup_best': 1.0462575626620572, 'xsmm_local_avg': 29.233645833333338, 'xsmm_local_best': 28.925, 'xsmm_upstream_avg': 30.58741666666667, 'xsmm_upstream_best': 30.263}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.2813262682881157, 'speedup_best': 1.2803667780061665, 'xsmm_local_avg': 62.40818749999999, 'xsmm_local_best': 62.272, 'xsmm_upstream_avg': 79.96525000000001, 'xsmm_upstream_best': 79.731}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'speedup_avg': 1.2798046122731042, 'speedup_best': 1.278682998089673, 'xsmm_local_avg': 62.49539583333333, 'xsmm_local_best': 62.293, 'xsmm_upstream_avg': 79.98189583333334, 'xsmm_upstream_best': 79.653}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'speedup_avg': 1.2843866899898075, 'speedup_best': 1.283060849376028, 'xsmm_local_avg': 62.15810416666667, 'xsmm_local_best': 62.022, 'xsmm_upstream_avg': 79.83504166666667, 'xsmm_upstream_best': 79.578}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'speedup_avg': 1.2578081181731655, 'speedup_best': 1.2577326095189991, 'xsmm_local_avg': 63.51695833333332, 'xsmm_local_best': 63.36800000000005, 'xsmm_upstream_avg': 79.89214583333334, 'xsmm_upstream_best': 79.7}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'speedup_avg': 1.256514131597717, 'speedup_best': 1.2569302090889023, 'xsmm_local_avg': 63.55733333333333, 'xsmm_local_best': 63.418, 'xsmm_upstream_avg': 79.86068749999997, 'xsmm_upstream_best': 79.712}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'speedup_avg': 1.2900883827647829, 'speedup_best': 1.2890038132333927, 'xsmm_local_avg': 61.25345833333333, 'xsmm_local_best': 61.103, 'xsmm_upstream_avg': 79.02237500000001, 'xsmm_upstream_best': 78.762}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'speedup_avg': 0.4407731559584956, 'speedup_best': 0.44548142984044165, 'xsmm_local_avg': 65.37379166666666, 'xsmm_local_best': 65.108, 'xsmm_upstream_avg': 79.38825000000001, 'xsmm_upstream_best': 79.236}

{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 176, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_176.txt', 'speedup_avg': 0.4413797302294548, 'speedup_best': 0.4448967267928832, 'xsmm_local_avg': 65.59695833333335, 'xsmm_local_best': 65.382, 'xsmm_upstream_avg': 79.74566666666665, 'xsmm_upstream_best': 79.568}

{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 192, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_192.txt', 'speedup_avg': 1.002469708771362, 'speedup_best': 0.999670951730292, 'xsmm_local_avg': 65.91460416666668, 'xsmm_local_best':  65.76, 'xsmm_upstream_avg': 181.71060416666663, 'xsmm_upstream_best': 179.246}
Average speedup (best) of local over upstream 1.2041519823108549
Average speedup (iqr avg) of local over upstream 1.2045073333100251
