{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'speedup_avg': 1.0139480969783339, 'speedup_best': 1.0082751396648044, 'xsmm_local_avg': 28.82860416666667, 'xsmm_local_best': 28.64, 'xsmm_upstream_avg': 29.230708333333336, 'xsmm_upstream_best': 28.877}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.9575894160560258, 'speedup_best': 0.9564552378574103, 'xsmm_local_avg': 64.21991666666669, 'xsmm_local_best': 64.072, 'xsmm_upstream_avg': 61.496312499999995, 'xsmm_upstream_best': 61.282}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'speedup_avg': 0.9535748500503187, 'speedup_best': 0.9533077556346012, 'xsmm_local_avg': 64.60847916666668, 'xsmm_local_best': 64.379, 'xsmm_upstream_avg': 61.609020833333325, 'xsmm_upstream_best': 61.373}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'speedup_avg': 0.9514348457504034, 'speedup_best': 0.9509403998256213, 'xsmm_local_avg': 64.42547916666668, 'xsmm_local_best': 64.228, 'xsmm_upstream_avg': 61.296645833333336, 'xsmm_upstream_best': 61.077}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'speedup_avg': 0.9377488915050325, 'speedup_best': 0.9376247280366119, 'xsmm_local_avg': 66.87464583333336, 'xsmm_local_best': 66.645, 'xsmm_upstream_avg': 62.711625, 'xsmm_upstream_best': 62.488}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'speedup_avg': 0.9432652171379926, 'speedup_best': 0.945639350213268, 'xsmm_local_avg': 66.51012499999997, 'xsmm_local_best': 66.114, 'xsmm_upstream_avg': 62.73668750000001, 'xsmm_upstream_best': 62.52}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'speedup_avg': 0.9218638266589653, 'speedup_best': 0.9218865030674847, 'xsmm_local_avg': 65.4634375, 'xsmm_local_best': 65.2, 'xsmm_upstream_avg': 60.348375000000004, 'xsmm_upstream_best': 60.107}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'speedup_avg': 0.9372273009534742, 'speedup_best': 0.9370893013959967, 'xsmm_local_avg': 66.25989583333332, 'xsmm_local_best': 66.046, 'xsmm_upstream_avg': 62.10058333333333, 'xsmm_upstream_best': 61.891}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 176, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_176.txt', 'speedup_avg': 0.9977056866096812, 'speedup_best': 0.9955791186288535, 'xsmm_local_avg': 179.71970833333333, 'xsmm_local_best': 178.245, 'xsmm_upstream_avg': 179.30737499999998, 'xsmm_upstream_best': 177.457}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 192, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_192.txt', 'speedup_avg': 1.002423481461272, 'speedup_best': 1.0020605128262714, 'xsmm_local_avg': 179.59699999999998, 'xsmm_local_best': 178.111, 'xsmm_upstream_avg': 180.03225000000006, 'xsmm_upstream_best': 178.478}
Average speedup (best) of local over upstream 0.9802349221379498
Average speedup (iqr avg) of local over upstream 0.9807881712888278
