{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'speedup_avg': 1.0017476945852308, 'speedup_best': 1.0037875012458886, 'xsmm_local_avg': 30.3971875, 'xsmm_local_best': 30.099, 'xsmm_upstream_avg': 30.450312499999995, 'xsmm_upstream_best': 30.213}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.0503076161786373, 'speedup_best': 1.052709100473435, 'xsmm_local_avg': 76.32956250000001, 'xsmm_local_best': 76.04, 'xsmm_upstream_avg': 80.16952083333332, 'xsmm_upstream_best': 80.048}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'speedup_avg': 1.043839505343101, 'speedup_best': 1.044222834452162, 'xsmm_local_avg': 77.49479166666666, 'xsmm_local_best': 77.313, 'xsmm_upstream_avg': 80.892125, 'xsmm_upstream_best': 80.732}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'speedup_avg': 1.0565688899607815, 'speedup_best': 1.0604044599045064, 'xsmm_local_avg': 76.01645833333333, 'xsmm_local_best': 75.607, 'xsmm_upstream_avg': 80.316625, 'xsmm_upstream_best': 80.174}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'speedup_avg': 1.0493537351089623, 'speedup_best': 1.0516750803120698, 'xsmm_local_avg': 76.54562500000003, 'xsmm_local_best': 76.265, 'xsmm_upstream_avg': 80.3234375, 'xsmm_upstream_best': 80.206}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'speedup_avg': 1.0554320851222905, 'speedup_best': 1.057244280830923, 'xsmm_local_avg': 76.3509375, 'xsmm_local_best': 76.06, 'xsmm_upstream_avg': 80.58322916666668, 'xsmm_upstream_best': 80.414}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'speedup_avg': 1.0412309785381448, 'speedup_best': 1.0442733271241358, 'xsmm_local_avg': 76.56510416666667, 'xsmm_local_best': 76.231, 'xsmm_upstream_avg': 79.72195833333333, 'xsmm_upstream_best': 79.606}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'speedup_avg': 1.0514831706098975, 'speedup_best': 1.051823315214523, 'xsmm_local_avg': 75.92124999999999, 'xsmm_local_best': 75.796, 'xsmm_upstream_avg': 79.82991666666666, 'xsmm_upstream_best': 79.724}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 176, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_176.txt', 'speedup_avg': 1.0333448427751095, 'speedup_best': 1.0368414907831411, 'xsmm_local_avg': 77.47262499999998, 'xsmm_local_best': 77.087, 'xsmm_upstream_avg': 80.0559375, 'xsmm_upstream_best': 79.927}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 192, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_192.txt', 'speedup_avg': 2.346768880799007, 'speedup_best': 2.327605480021837, 'xsmm_local_avg': 77.13110416666667, 'xsmm_local_best': 76.934, 'xsmm_upstream_avg': 181.008875, 'xsmm_upstream_best': 179.072}
Average speedup (best) of local over upstream 1.048017181441177
Average speedup (iqr avg) of local over upstream 1.0487121325659825
