{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'speedup_avg': 1.0052026538973193, 'speedup_best': 1.006628563698468, 'xsmm_local_avg': 29.880583333333337, 'xsmm_local_best': 29.569, 'xsmm_upstream_avg': 30.036041666666677, 'xsmm_upstream_best': 29.765}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 2.362704202676933, 'speedup_best': 2.3469452441955676, 'xsmm_local_avg': 76.08989583333333, 'xsmm_local_best': 75.718, 'xsmm_upstream_avg': 179.7779166666667, 'xsmm_upstream_best': 177.706}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'speedup_avg': 2.279514590441296, 'speedup_best': 2.2519108280254776, 'xsmm_local_avg': 78.88012500000002, 'xsmm_local_best': 78.5, 'xsmm_upstream_avg': 179.8083958333333, 'xsmm_upstream_best': 176.77499999999998}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'speedup_avg': 2.33511154743258, 'speedup_best': 2.3073201186202583, 'xsmm_local_avg': 77.11779166666666, 'xsmm_local_best': 76.884, 'xsmm_upstream_avg': 180.07864583333333, 'xsmm_upstream_best': 177.39599999999996}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'speedup_avg': 2.2837865808661992, 'speedup_best': 2.262297592160165, 'xsmm_local_avg': 78.70975, 'xsmm_local_best': 78.369, 'xsmm_upstream_avg': 179.75627083333333, 'xsmm_upstream_best': 177.29399999999998}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'speedup_avg': 2.322051597200342, 'speedup_best': 2.302611804943774, 'xsmm_local_avg': 77.42910416666668, 'xsmm_local_best': 77.188, 'xsmm_upstream_avg': 179.79437500000003, 'xsmm_upstream_best': 177.73400000000004}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'speedup_avg': 2.3999065390665306, 'speedup_best': 2.377161421974009, 'xsmm_local_avg': 74.89760416666667, 'xsmm_local_best': 74.488, 'xsmm_upstream_avg': 179.74724999999998, 'xsmm_upstream_best': 177.07}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'speedup_avg': 2.314372875250468, 'speedup_best': 2.2805918077270966, 'xsmm_local_avg': 77.72974999999998, 'xsmm_local_best': 77.39, 'xsmm_upstream_avg': 179.89562500000002, 'xsmm_upstream_best': 176.495}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 176, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_176.txt', 'speedup_avg': 2.2757974901014917, 'speedup_best': 2.2459581066653107, 'xsmm_local_avg': 79.01547916666665, 'xsmm_local_best': 78.676, 'xsmm_upstream_avg': 179.82322916666666, 'xsmm_upstream_best': 176.703}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 192, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_192.txt', 'speedup_avg': 1.0051232817683917, 'speedup_best': 1.0030589354904493, 'xsmm_local_avg': 178.98277083333335, 'xsmm_local_best': 176.532, 'xsmm_upstream_avg': 179.89975, 'xsmm_upstream_best': 177.072}
Average speedup (best) of local over upstream 1.674948882686514
Average speedup (iqr avg) of local over upstream 1.6838543556252428
