{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'speedup_avg': 1.036315063497852, 'speedup_best': 1.0340053013392856, 'xsmm_local_avg': 28.908458333333325, 'xsmm_local_best': 28.672, 'xsmm_upstream_avg': 29.95827083333333, 'xsmm_upstream_best': 29.647}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 0.9592396250314188, 'speedup_best': 0.958402265444519, 'xsmm_local_avg': 67.30341666666666, 'xsmm_local_best': 67.095, 'xsmm_upstream_avg': 64.56010416666668, 'xsmm_upstream_best': 64.304}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'speedup_avg': 0.9410746453630084, 'speedup_best': 0.9432468943643357, 'xsmm_local_avg': 68.38418750000001, 'xsmm_local_best': 68.102, 'xsmm_upstream_avg': 64.35462499999998, 'xsmm_upstream_best': 64.237}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'speedup_avg': 0.9507921194319213, 'speedup_best': 0.9494480125492054, 'xsmm_local_avg': 67.74152083333334, 'xsmm_local_best': 67.574, 'xsmm_upstream_avg': 64.40810416666666, 'xsmm_upstream_best': 64.158}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'speedup_avg': 0.9176685286387284, 'speedup_best': 0.9185960194405925, 'xsmm_local_avg': 71.62358333333333, 'xsmm_local_best': 71.397, 'xsmm_upstream_avg': 65.72670833333335, 'xsmm_upstream_best': 65.585}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'speedup_avg': 0.928602544820047, 'speedup_best': 0.9311312023919698, 'xsmm_local_avg': 70.58783333333334, 'xsmm_local_best': 70.235, 'xsmm_upstream_avg': 65.54804166666668, 'xsmm_upstream_best': 65.398}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'speedup_avg': 0.9238468046228496, 'speedup_best': 0.9241566116720019, 'xsmm_local_avg': 69.32052083333333, 'xsmm_local_best': 69.037, 'xsmm_upstream_avg': 64.04154166666667, 'xsmm_upstream_best': 63.801}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'speedup_avg': 0.9314214552634063, 'speedup_best': 0.9328499098944477, 'xsmm_local_avg': 70.212375, 'xsmm_local_best': 69.918, 'xsmm_upstream_avg': 65.3973125, 'xsmm_upstream_best': 65.223}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 176, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_176.txt', 'speedup_avg': 0.9357811180242447, 'speedup_best': 0.9354478732992833, 'xsmm_local_avg': 70.0491666666667, 'xsmm_local_best': 69.897, 'xsmm_upstream_avg': 65.55068750000001, 'xsmm_upstream_best': 65.385}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 192, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_192.txt', 'speedup_avg': 0.9429593713065737, 'speedup_best': 0.9433021627307177, 'xsmm_local_avg': 69.64443750000001, 'xsmm_local_best': 69.403, 'xsmm_upstream_avg': 65.67187499999997, 'xsmm_upstream_best': 65.468}
Average speedup (best) of local over upstream 0.9776780149419492
Average speedup (iqr avg) of local over upstream 0.9788221957110961
