{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'synth_mats/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'speedup_avg': 1.0041045173347845, 'speedup_best': 1.0026654070650156, 'xsmm_local_avg': 29.941604166666664, 'xsmm_local_best': 29.639, 'xsmm_upstream_avg': 30.0645, 'xsmm_upstream_best': 29.718}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_64.txt', 'speedup_avg': 1.0019715015972424, 'speedup_best': 1.002218510537925, 'xsmm_local_avg': 79.21204166666666, 'xsmm_local_best': 78.431, 'xsmm_upstream_avg': 79.36820833333333, 'xsmm_upstream_best': 78.605}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 78, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_78.txt', 'speedup_avg': 1.025645251142911, 'speedup_best': 1.024092142335385, 'xsmm_local_avg': 77.74831249999998, 'xsmm_local_best': 76.664, 'xsmm_upstream_avg': 79.74218750000001, 'xsmm_upstream_best': 78.51099999999997}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 96, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_96.txt', 'speedup_avg': 1.0284749730046046, 'speedup_best': 1.0223748773307164, 'xsmm_local_avg': 77.0771875, 'xsmm_local_best': 76.425, 'xsmm_upstream_avg': 79.27195833333333, 'xsmm_upstream_best': 78.135}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 112, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_112.txt', 'speedup_avg': 1.0131572383253162, 'speedup_best': 1.0163904759442621, 'xsmm_local_avg': 78.51033333333334, 'xsmm_local_best': 77.362, 'xsmm_upstream_avg': 79.54331250000001, 'xsmm_upstream_best': 78.63}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 128, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_128.txt', 'speedup_avg': 1.0064324285636008, 'speedup_best': 1.0048111895251344, 'xsmm_local_avg': 79.46389583333335, 'xsmm_local_best': 78.359, 'xsmm_upstream_avg': 79.97504166666668, 'xsmm_upstream_best': 78.736}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 144, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_144.txt', 'speedup_avg': 1.0175172528603011, 'speedup_best': 1.0111676451402478, 'xsmm_local_avg': 77.3392291666667, 'xsmm_local_best': 76.65, 'xsmm_upstream_avg': 78.69399999999997, 'xsmm_upstream_best': 77.506}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 160, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_160.txt', 'speedup_avg': 0.9960133851706835, 'speedup_best': 0.9948297652330436, 'xsmm_local_avg': 79.4847291666667, 'xsmm_local_best': 78.333, 'xsmm_upstream_avg': 79.16785416666666, 'xsmm_upstream_best': 77.928}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 176, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_176.txt', 'speedup_avg': 1.0005267113728447, 'speedup_best': 0.9949851949150655, 'xsmm_local_avg': 181.47193749999997, 'xsmm_local_best': 179.668, 'xsmm_upstream_avg': 181.56752083333336, 'xsmm_upstream_best': 178.767}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 192, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'synth_mats/vary_unique/r_128_c_128_p_0.05_uniq_192.txt', 'speedup_avg': 0.9948291463880822, 'speedup_best': 0.9913773554642346, 'xsmm_local_avg': 182.56979166666667, 'xsmm_local_best': 180.803, 'xsmm_upstream_avg': 181.62575, 'xsmm_upstream_best': 179.244}
Average speedup (best) of local over upstream 1.0082786076230372
Average speedup (iqr avg) of local over upstream 1.0090906357182101
